y_socm_A1_par_p_y:z,y_socm_A1_par_p_y:x,y_socm_A1_par_p_z:x,y_socm_A1_par_d_xy:yz,y_socm_A1_par_d_xy:xz,y_socm_A1_par_d_xy:x2-y2,y_socm_A1_par_d_yz:z2-r2,y_socm_A1_par_d_yz:xz,y_socm_A1_par_d_yz:x2-y2,y_socm_A1_par_d_z2-r2:xz,y_socm_A1_par_d_xz:x2-y2,y_socm_A1_perp_p_y:z,y_socm_A1_perp_p_y:x,y_socm_A1_perp_p_z:x,y_socm_A1_perp_d_xy:yz,y_socm_A1_perp_d_xy:xz,y_socm_A1_perp_d_xy:x2-y2,y_socm_A1_perp_d_yz:z2-r2,y_socm_A1_perp_d_yz:xz,y_socm_A1_perp_d_yz:x2-y2,y_socm_A1_perp_d_z2-r2:xz,y_socm_A1_perp_d_xz:x2-y2,y_socm_A2_par_p_y:z,y_socm_A2_par_p_y:x,y_socm_A2_par_p_z:x,y_socm_A2_par_d_xy:yz,y_socm_A2_par_d_xy:xz,y_socm_A2_par_d_xy:x2-y2,y_socm_A2_par_d_yz:z2-r2,y_socm_A2_par_d_yz:xz,y_socm_A2_par_d_yz:x2-y2,y_socm_A2_par_d_z2-r2:xz,y_socm_A2_par_d_xz:x2-y2,y_socm_A2_perp_p_y:z,y_socm_A2_perp_p_y:x,y_socm_A2_perp_p_z:x,y_socm_A2_perp_d_xy:yz,y_socm_A2_perp_d_xy:xz,y_socm_A2_perp_d_xy:x2-y2,y_socm_A2_perp_d_yz:z2-r2,y_socm_A2_perp_d_yz:xz,y_socm_A2_perp_d_yz:x2-y2,y_socm_A2_perp_d_z2-r2:xz,y_socm_A2_perp_d_xz:x2-y2
-0.001741,-0.0005074,-0.0017358,-0.0011905,-0.0029021,-0.0065914,-0.0120222,-0.0057103,-0.0029711,-0.0002607,-0.0012627,-0.0015781,-0.0003486,-0.0016133,-0.0010877,-0.001036,-0.0056954,-0.0016717,-0.0011076,-0.0005017,-0.0027716,-0.00131,-0.004941,-0.0036009,-0.0051698,-0.028851,-0.0111636,-0.1227622,-0.0451231,-0.0330368,-0.0206761,-0.0748817,-0.028875,-0.0050964,-0.0031578,-0.0049667,-0.0291503,-0.0275207,-0.1294578,-0.0790152,-0.0126062,-0.0293278,-0.0731898,-0.0273243
-0.0273247,-0.0196877,-0.0292068,-0.0203454,-0.0283365,-0.0750132,-0.0500818,-0.0425243,-0.0202204,-0.0600386,-0.011377,-0.030757,-0.02159,-0.0315824,-0.0282736,-0.0217807,-0.069039,-0.0359078,-0.0542416,-0.0201843,-0.0631509,-0.021127,-0.0087475,-0.0085678,-0.0098353,-0.0448204,-0.0251838,-0.1516083,-0.0716896,-0.0687002,-0.0335574,-0.0999617,-0.0319133,-0.0086593,-0.0087641,-0.008664,-0.0346174,-0.0553997,-0.1809218,-0.0891249,-0.0709487,-0.0369154,-0.0727629,-0.0194983
-0.0020762,-0.0013303,-0.0022546,-0.0018925,-0.0017019,-0.009795,-0.0023875,-0.0056521,-0.0013882,-0.0023303,-0.0011136,-0.002164,-0.0014704,-0.002507,5.15e-05,0.0003427,-0.0068503,0.0043912,-0.0085689,7.79e-05,0.0035955,0.0004305,-0.0101354,-0.0077222,-0.0102724,-0.0222578,-0.0254723,-0.1265806,-0.0593542,-0.0295906,-0.027103,-0.059833,-0.0302925,-0.0102971,-0.0087324,-0.0101877,-0.044504,-0.0489439,-0.1221597,-0.0837757,-0.0343867,-0.0444186,-0.0812768,-0.0487608
-0.0234345,-0.0092747,-0.0231539,-0.0237264,-0.014519,-0.0665627,-0.0481877,-0.0385245,-0.0154466,-0.0556052,-0.0250951,-0.0220843,-0.0075839,-0.0225735,-0.0143015,-0.0145283,-0.0598085,-0.0555868,-0.0197817,-0.0129932,-0.0552225,-0.0135432,-0.0072445,-0.0068305,-0.0073157,-0.0195587,-0.0269669,-0.1256301,-0.0507914,-0.040042,-0.0263367,-0.0516357,-0.0124885,-0.005957,-0.0050062,-0.005912,-0.0358404,-0.0323791,-0.1227069,-0.0589233,-0.0164909,-0.0351174,-0.0506515,-0.0320854
-0.0219377,-0.0097324,-0.0215018,-0.0250699,-0.0197568,-0.0697133,-0.0477141,-0.0442705,-0.0175037,-0.0383288,-0.021721,-0.0215344,-0.0084789,-0.0209676,-0.0173835,-0.0189841,-0.0788886,-0.0472646,-0.026219,-0.0183668,-0.0511742,-0.0144715,-0.0062089,-0.0051969,-0.0062593,-0.0337642,-0.0295109,-0.1744005,-0.0685549,-0.0537145,-0.0326808,-0.0789697,-0.0381027,-0.0059855,-0.0041904,-0.0063722,-0.0215878,-0.0306564,-0.2242402,-0.0698394,-0.0354386,-0.0265143,-0.090732,-0.0198854
-0.0231447,-0.0099793,-0.0221343,-0.014544,-0.0222071,-0.0678324,-0.0601323,-0.0331508,-0.0237505,-0.0527177,-0.0137508,-0.0214519,-0.0078288,-0.0213343,-0.0149636,-0.0149603,-0.059619,-0.0558613,-0.0186017,-0.0124242,-0.0552525,-0.0130928,-0.0080846,-0.0064871,-0.0079291,-0.0214518,-0.0209206,-0.1220683,-0.0464841,-0.0324914,-0.0143506,-0.0644872,-0.0240388,-0.0064419,-0.004764,-0.0067612,-0.0267231,-0.0304024,-0.128305,-0.0639135,-0.014711,-0.0292932,-0.0638936,-0.02792
-0.0235417,-0.0098453,-0.0246675,-0.0264229,-0.0194536,-0.0690605,-0.0623888,-0.0454787,-0.0170224,-0.0489585,-0.0201669,-0.0223967,-0.0085336,-0.0241932,-0.0189558,-0.0116723,-0.0815494,-0.0734874,-0.0201102,-0.0109864,-0.0579384,-0.0191323,-0.0069138,-0.0057336,-0.0065743,-0.0269401,-0.027964,-0.1598989,-0.0816036,-0.0444933,-0.0308133,-0.0703136,-0.0276998,-0.0074797,-0.0043096,-0.006364,-0.0257344,-0.0158596,-0.2201596,-0.0993534,-0.0307318,-0.0126147,-0.0605115,-0.0196255
-0.0018571,-0.0005024,-0.0023624,-0.0003054,-0.0025098,-0.0078291,0.00141,-0.0049195,-0.0003586,-0.0020328,-0.0007389,-0.0021575,-0.0006179,-0.0023472,-0.0009236,-0.001802,-0.0092799,-0.000181,-0.0021843,-0.0009212,-0.0023414,-0.0014467,-0.0048556,-0.0030533,-0.0048297,-0.0339849,-0.0345449,-0.1598454,-0.1277203,-0.0374521,-0.0360069,-0.1047146,-0.0364467,-0.0047485,-0.0027787,-0.004638,-0.0347116,-0.0285612,-0.2230364,-0.0976918,-0.0526853,-0.0245763,-0.0912393,-0.0336852
-0.0292838,-0.0105464,-0.0320104,-0.0194179,-0.0209905,-0.0604884,-0.0402156,-0.0420261,-0.0197425,-0.0336162,-0.021246,-0.0306432,-0.0121693,-0.0326102,-0.0192852,-0.0206088,-0.0697036,-0.0430421,-0.039941,-0.0198724,-0.0402006,-0.0201166,-0.0058052,-0.0046464,-0.0054241,-0.0312514,-0.0348351,-0.1528565,-0.0987141,-0.0479583,-0.0376636,-0.0854902,-0.0274417,-0.005485,-0.0041334,-0.0052032,-0.0262988,-0.0243021,-0.2297529,-0.0733842,-0.0556764,-0.0247837,-0.0791277,-0.025285
-0.0307812,-0.0110529,-0.0281824,-0.0233831,-0.0228494,-0.0683981,-0.0394606,-0.04517,-0.0189773,-0.0414202,-0.0206828,-0.0308672,-0.011501,-0.0288158,-0.0211913,-0.0207394,-0.0724067,-0.0398482,-0.0353641,-0.0183629,-0.0475855,-0.0196629,-0.0057795,-0.0049796,-0.0060227,-0.0335688,-0.0353428,-0.171844,-0.0755608,-0.0568333,-0.0315352,-0.086464,-0.0316857,-0.0057508,-0.0042805,-0.0056929,-0.0225106,-0.0285593,-0.230085,-0.0799554,-0.0455208,-0.0270646,-0.071038,-0.0254461
-0.0247219,-0.0095287,-0.024614,-0.0228707,-0.0186258,-0.0658599,-0.0579172,-0.0490386,-0.0219717,-0.0504299,-0.022176,-0.0242762,-0.0085424,-0.0234435,-0.0156913,-0.0175584,-0.0784925,-0.0601365,-0.0268314,-0.0179115,-0.061035,-0.0174565,-0.0064657,-0.0058528,-0.0065444,-0.0271578,-0.0301828,-0.1642198,-0.0668666,-0.0517323,-0.0266346,-0.0730173,-0.0302925,-0.0062446,-0.0044567,-0.0068481,-0.0123138,-0.0216973,-0.2199774,-0.0647588,-0.0343991,-0.027267,-0.0859286,-0.0212342
-0.0016206,-0.0004181,-0.0019845,-0.0016987,-0.0018706,-0.0074721,0.003397,-0.0077079,-0.0009166,0.0021053,-0.0013041,-0.0018336,-0.0006331,-0.0020952,-0.0012363,-0.0012866,-0.0093681,0.0004773,-0.0032146,-0.0011433,0.0011338,-0.0015519,-0.0051432,-0.0035413,-0.0050876,-0.0364354,-0.0396498,-0.1584619,-0.1151928,-0.0482532,-0.0381544,-0.0975252,-0.037375,-0.0050969,-0.0030568,-0.0050217,-0.0298071,-0.0266464,-0.2339905,-0.0950746,-0.0520335,-0.0267065,-0.0911456,-0.0281679
-0.0266701,-0.010754,-0.0279703,-0.0161212,-0.0293989,-0.0730373,-0.0356032,-0.0358787,-0.0178332,-0.0486674,-0.0165944,-0.0269765,-0.0104715,-0.0278964,-0.0180389,-0.0239638,-0.0754567,-0.0428276,-0.0264462,-0.0185826,-0.0513597,-0.0203614,-0.0067851,-0.0048669,-0.006364,-0.0334797,-0.0281499,-0.1714106,-0.1000981,-0.0445243,-0.0284142,-0.0904426,-0.0317412,-0.0062445,-0.0040806,-0.0056486,-0.0369676,-0.0282297,-0.2052929,-0.0787266,-0.0491553,-0.0217444,-0.0724739,-0.036453
-0.0017049,-0.0010582,-0.0015984,-0.0001577,-0.0032675,-0.0087845,-0.0059464,-0.0058871,-0.0024307,0.0012153,-0.0001558,-0.0015617,-0.0009941,-0.0015787,0.0001035,0.0002156,-0.0070742,0.0029498,-0.0053729,-2.56e-05,0.0025562,3.25e-05,-0.0089727,-0.0067896,-0.0092522,-0.0330554,-0.014616,-0.1205573,-0.0485392,-0.030967,-0.016207,-0.0726312,-0.0354237,-0.009129,-0.0069656,-0.0089614,-0.0400249,-0.0410989,-0.1242971,-0.0825346,-0.0254893,-0.0401195,-0.0815732,-0.041231
-0.0014103,-0.0007883,-0.0013794,-0.0007881,-0.000676,-0.0069481,-0.0040697,-0.004292,-0.0018838,-0.0053829,-0.001588,-0.0011207,-0.0002445,-0.0010892,-0.0004713,-0.0010335,-0.0058056,0.0002002,-0.000676,-0.0007386,-0.0014167,-0.0005724,-0.0065224,-0.0044129,-0.0064124,-0.0313182,-0.034775,-0.1109167,-0.0613973,-0.0301744,-0.0167147,-0.0658991,-0.0185046,-0.0065143,-0.0039379,-0.0064503,-0.0288604,-0.0250377,-0.1428972,-0.0807351,-0.0156449,-0.0277696,-0.0799503,-0.0262908
-0.0247268,-0.0106347,-0.0242514,-0.0158438,-0.0221473,-0.0647042,-0.0582453,-0.0343877,-0.0227326,-0.0438768,-0.0161215,-0.0229779,-0.0082989,-0.0235906,-0.0167368,-0.0149792,-0.0584132,-0.0522014,-0.0164152,-0.0132966,-0.0502442,-0.0143663,-0.0075538,-0.0059533,-0.0072576,-0.023587,-0.01623,-0.1216849,-0.044136,-0.0378288,-0.0226195,-0.0647067,-0.0236919,-0.006684,-0.0043886,-0.0064797,-0.0285776,-0.0264335,-0.1284252,-0.0688794,-0.0114125,-0.026958,-0.0592691,-0.0266904
-0.0015601,-0.0007661,-0.0015296,-0.0018797,-0.001971,-0.0069093,-0.0037663,-0.0044892,-0.0016466,-0.0038718,-0.0012001,-0.0014073,-0.0004148,-0.0012663,-0.0007876,-0.0005062,-0.0059436,-0.0004388,-0.0015356,-0.0007285,-0.0004042,-0.0004765,-0.0061868,-0.0042348,-0.0061601,-0.0255654,-0.028699,-0.1187558,-0.0642961,-0.0322375,-0.0214917,-0.0626189,-0.0310052,-0.006235,-0.0038451,-0.0062267,-0.0294027,-0.0279036,-0.1396963,-0.0839416,-0.0142878,-0.0285836,-0.0814307,-0.028771
-0.0011711,-0.0005197,-0.0015977,-0.0005844,-0.0033009,-0.0083307,0.0063972,-0.0051459,-0.0003509,-0.0030681,-0.0002589,-0.0015912,-0.0005617,-0.0015296,-0.0007033,-0.0015857,-0.0104453,0.0014354,-0.0016622,-0.0012516,-0.0025856,-0.0012623,-0.0055984,-0.0035255,-0.0052754,-0.0320501,-0.0237829,-0.1685588,-0.1356267,-0.0337872,-0.0342622,-0.0936298,-0.0352646,-0.00546,-0.0033802,-0.0052989,-0.0309784,-0.0268058,-0.2269354,-0.0939111,-0.0592151,-0.0247784,-0.0878688,-0.0299317
-0.001892,-0.0006222,-0.0016439,-0.0021266,-0.0018573,-0.0069243,0.0033761,-0.0087277,-0.0013515,0.0028732,-0.0013649,-0.0020033,-0.0007705,-0.0017716,-0.0015187,-0.0015079,-0.0084041,0.003963,-0.0014911,-0.0017541,0.0011161,-0.0016421,-0.0061144,-0.0042108,-0.0059688,-0.0432599,-0.0371975,-0.1626453,-0.1040075,-0.042844,-0.0307636,-0.1046968,-0.0357987,-0.0058997,-0.0033245,-0.0058671,-0.0268834,-0.0286347,-0.2362609,-0.0950372,-0.0403333,-0.0287846,-0.0915221,-0.0270734
-0.0019949,-0.0004451,-0.0017119,-0.0011696,-0.0011133,-0.0069247,0.0007433,-0.0082071,-0.0018342,-0.0035925,-0.0037255,-0.0019755,-0.0003338,-0.0019702,-0.0017758,-0.0015591,-0.0094205,0.0027333,-0.0014786,-0.0015889,0.0026695,-0.0015998,-0.0050197,-0.0033498,-0.0047457,-0.0404487,-0.0333115,-0.157651,-0.0817401,-0.044492,-0.0383792,-0.1059532,-0.0334153,-0.0050198,-0.0026867,-0.0049578,-0.022843,-0.0267618,-0.2451039,-0.0948895,-0.0195573,-0.0254361,-0.103647,-0.0264212
-0.0023443,-0.0005917,-0.0019795,-0.0010045,-0.0011902,-0.0069956,-6.2e-05,-0.0074306,-0.0015853,0.0002,-0.0023223,-0.0023068,-0.000471,-0.0023005,-0.0015937,-0.0015559,-0.009125,0.001779,-0.0016388,-0.0015656,0.0018871,-0.0015065,-0.0050032,-0.0033907,-0.0049999,-0.0432666,-0.0342757,-0.161072,-0.0851489,-0.0444821,-0.0387228,-0.1169838,-0.0331829,-0.0049804,-0.0027771,-0.00499,-0.0260696,-0.026835,-0.2477763,-0.0994933,-0.0197682,-0.0262514,-0.1011741,-0.0262863
-0.0280254,-0.0117936,-0.0293597,-0.0231564,-0.0178776,-0.0646579,-0.0486182,-0.0321608,-0.0141269,-0.0526745,-0.0206791,-0.0273935,-0.0120639,-0.0292386,-0.0158907,-0.0151301,-0.0573416,-0.0485161,-0.0253171,-0.0153688,-0.0526703,-0.0149669,-0.0065142,-0.005271,-0.0063963,-0.0154157,-0.0248718,-0.1236748,-0.0557428,-0.0362335,-0.033203,-0.0556286,-0.0284907,-0.0058306,-0.0045737,-0.0054036,-0.0319305,-0.0380415,-0.1168947,-0.0604224,-0.0293087,-0.0338416,-0.0590237,-0.0388014
-0.0015607,-0.0010435,-0.0016632,-0.0029187,-0.000941,-0.0066302,-0.0005877,-0.0043443,-0.0005809,-0.0076086,-0.0021414,-0.0016091,-0.0010235,-0.001524,-0.0008036,-0.0006944,-0.0063697,-0.0005489,-0.002533,-0.0008266,0.0005492,-0.0007681,-0.0068416,-0.0045705,-0.0064824,-0.0107505,-0.0262137,-0.1200126,-0.0841602,-0.0296934,-0.0345507,-0.0496321,-0.0276516,-0.0067292,-0.0043919,-0.006697,-0.0343204,-0.0316721,-0.1354996,-0.0828006,-0.022586,-0.035314,-0.0865954,-0.0302929
-0.0271106,-0.0156503,-0.026506,-0.0230192,-0.0192743,-0.0653485,-0.0354902,-0.0484889,-0.021759,-0.0330467,-0.021699,-0.0272201,-0.0161051,-0.0266402,-0.021748,-0.0200252,-0.0672961,-0.0430776,-0.0381201,-0.0209763,-0.0425307,-0.0209383,-0.0073288,-0.0066884,-0.0075305,-0.0288358,-0.0346488,-0.1823736,-0.0895841,-0.0509914,-0.0313685,-0.090816,-0.0323749,-0.0066351,-0.0058193,-0.0067378,-0.0284838,-0.0305043,-0.2300882,-0.073257,-0.046001,-0.0330767,-0.0730428,-0.030166
-0.0222025,-0.0114583,-0.023882,-0.0166072,-0.0203019,-0.0645312,-0.0606288,-0.0314816,-0.0183709,-0.0437718,-0.0165614,-0.0214012,-0.0100298,-0.0234583,-0.0148336,-0.0125068,-0.0630591,-0.0573604,-0.0215602,-0.0113438,-0.0537928,-0.0155641,-0.007557,-0.005881,-0.0072372,-0.0243,-0.0146438,-0.1243286,-0.0596534,-0.0326672,-0.0196653,-0.0606242,-0.0252849,-0.0072113,-0.0050997,-0.0071168,-0.0294796,-0.021878,-0.1377102,-0.0765864,-0.0193363,-0.0231431,-0.0582945,-0.0280843
-0.0017859,-0.0014041,-0.0029874,-4.84e-05,-0.0019205,-0.0068563,-0.0084392,-0.0102576,-0.0036838,0.0070451,-0.0025385,-0.0025055,-0.001272,-0.0029772,-0.0012178,-0.0015291,-0.0100858,0.0020189,-0.0004649,-0.0013834,0.0055425,-0.0017674,-0.0065704,-0.0054257,-0.0080972,-0.0345984,-0.0322236,-0.1585216,-0.0732398,-0.0482719,-0.0255728,-0.1048688,-0.039153,-0.0076506,-0.0037959,-0.007888,-0.0271793,-0.0195841,-0.2202155,-0.1031122,-0.025166,-0.0262695,-0.1006819,-0.0310598
-0.0019746,-0.0005808,-0.0017267,-0.0015817,-0.0014096,-0.0072792,-0.0007391,-0.0071527,-0.0006379,-0.0022329,-0.0019892,-0.0020474,-0.0004422,-0.0020212,-0.0015621,-0.0012875,-0.0091416,0.0028901,-0.0011755,-0.0015175,0.0027046,-0.0012512,-0.0055522,-0.0038758,-0.0055024,-0.037,-0.0328384,-0.1570164,-0.0884687,-0.0422666,-0.0342851,-0.1020599,-0.0356784,-0.0055356,-0.0031423,-0.0055178,-0.0283898,-0.027698,-0.2188836,-0.0925664,-0.0316883,-0.0271039,-0.0953825,-0.030023
-0.0014116,-0.0003575,-0.0008593,-0.0032429,-0.0015482,-0.0076474,0.0004596,-0.007357,-0.0009846,0.0054596,-0.0007074,-0.0015224,-0.0010201,-0.0015118,-0.0020052,-0.0015206,-0.0090871,0.0007853,-0.0100216,-0.0019097,0.0012383,-0.0015573,-0.0054383,-0.0034401,-0.0055915,-0.0295812,-0.0337637,-0.1600106,-0.0870766,-0.0403932,-0.0350082,-0.1305149,-0.0364682,-0.0056759,-0.0034935,-0.0057192,-0.0267412,-0.0272142,-0.2359655,-0.0874388,-0.0655629,-0.0244959,-0.0881026,-0.0236375
-0.0227349,-0.0098614,-0.0236501,-0.0229335,-0.0147241,-0.0730199,-0.0594766,-0.0407036,-0.0148666,-0.045386,-0.0245823,-0.021186,-0.00808,-0.0231788,-0.0193817,-0.0108459,-0.0822853,-0.0670276,-0.0189145,-0.0102222,-0.0564429,-0.0191641,-0.0073272,-0.0054977,-0.0070801,-0.0325196,-0.0237317,-0.1650916,-0.0858598,-0.0451539,-0.0312202,-0.0758662,-0.0278348,-0.0076488,-0.0042254,-0.0067196,-0.0257065,-0.0151271,-0.2236723,-0.1019078,-0.0341556,-0.0160181,-0.0592697,-0.0216899
-0.0229364,-0.0097549,-0.0226887,-0.0188256,-0.018408,-0.0678024,-0.0423044,-0.0495425,-0.0244624,-0.0392274,-0.0260938,-0.0226297,-0.0087641,-0.0224172,-0.0219448,-0.0195833,-0.073948,-0.0438336,-0.0335182,-0.0191564,-0.0444756,-0.0186621,-0.0059796,-0.0053778,-0.0060745,-0.0358672,-0.0347434,-0.1804664,-0.0645903,-0.0605199,-0.0320462,-0.073078,-0.0296049,-0.0056919,-0.0042752,-0.0057843,-0.0324805,-0.0316837,-0.2203678,-0.0690068,-0.0387027,-0.0264978,-0.0710505,-0.026952
-0.0378458,-0.0202995,-0.0359824,-0.0223796,-0.0204177,-0.0634677,-0.0413337,-0.0418289,-0.0238617,-0.0365711,-0.022675,-0.0371137,-0.0205314,-0.0356425,-0.0247904,-0.0211363,-0.0621584,-0.0493888,-0.0485213,-0.0238735,-0.0462609,-0.0231159,-0.0063509,-0.0067766,-0.006986,-0.0304734,-0.0344852,-0.1648162,-0.0868967,-0.0375568,-0.0333679,-0.091575,-0.0326389,-0.0063986,-0.0083581,-0.0072232,-0.0245843,-0.0267667,-0.2355362,-0.0678366,-0.0375265,-0.0312039,-0.0625283,-0.0249657
-0.0016035,-0.0010014,-0.0015405,-0.0005221,-0.0035849,-0.0076283,-0.0103607,-0.0042447,-0.0036851,-0.000771,0.0001946,-0.0014715,-0.0010104,-0.0015486,-0.0003792,-0.0002557,-0.0061389,0.0017814,-0.0034781,-0.0003479,-0.0007287,-0.0002736,-0.0072628,-0.0051667,-0.007687,-0.0277114,-0.0120174,-0.1248972,-0.0446505,-0.0277874,-0.0167922,-0.0830087,-0.0363687,-0.0076585,-0.0050267,-0.0074803,-0.030483,-0.0404311,-0.1258563,-0.0866462,-0.0217879,-0.0325249,-0.0849553,-0.0374086
-0.0209896,-0.0100226,-0.0213876,-0.0222951,-0.0154401,-0.0762502,-0.0535991,-0.03994,-0.0165911,-0.0382956,-0.0233878,-0.0201114,-0.0084223,-0.021253,-0.0207229,-0.0136067,-0.0800324,-0.0560721,-0.0202384,-0.0135248,-0.0479272,-0.0186402,-0.006589,-0.0052176,-0.0065482,-0.035301,-0.0282965,-0.1713127,-0.0844631,-0.0471472,-0.0334355,-0.0812544,-0.0289069,-0.0064238,-0.0040409,-0.0061298,-0.0297343,-0.0233795,-0.2170221,-0.0917973,-0.0377645,-0.0224418,-0.0682242,-0.0233232
-0.0020963,-0.0005381,-0.0021936,-0.0014382,-0.0020959,-0.007277,0.0010525,-0.0072652,-0.0007744,-0.0007155,-0.0016664,-0.0023459,-0.0009016,-0.0025791,-0.0013303,-0.0006543,-0.0094427,0.002012,-0.0049704,-0.0011106,0.0026578,-0.0013974,-0.005202,-0.0034316,-0.005242,-0.0411501,-0.0321488,-0.1566672,-0.1069249,-0.0431365,-0.0375339,-0.1089357,-0.0370193,-0.0052839,-0.0031746,-0.0053009,-0.0319312,-0.0264215,-0.2304047,-0.1025183,-0.0502316,-0.0264287,-0.0962914,-0.0329358
-0.0223534,-0.0110939,-0.023565,-0.0125809,-0.0208692,-0.0637395,-0.0549617,-0.0351541,-0.0253884,-0.0465336,-0.0165471,-0.0218885,-0.0098774,-0.0229663,-0.0139524,-0.0143192,-0.0615389,-0.0532651,-0.0254589,-0.0137818,-0.0558639,-0.0139253,-0.0072287,-0.0066348,-0.006724,-0.0275488,-0.0262462,-0.1258023,-0.0513775,-0.0356971,-0.0126108,-0.0619674,-0.0264989,-0.0063335,-0.0058143,-0.0060568,-0.0304953,-0.0323849,-0.1387647,-0.0644097,-0.0208258,-0.029336,-0.061315,-0.0332201
-0.0015713,-0.0008646,-0.0014169,-0.0003604,-0.0034779,-0.0072815,-0.0095849,-0.0046685,-0.0034932,-0.0010364,8.26e-05,-0.0012965,-0.0008497,-0.0014084,-0.0003428,-0.0001696,-0.0058441,0.0015142,-0.0030396,-0.000191,-0.0006519,-0.000118,-0.0072695,-0.0053577,-0.0077258,-0.0264465,-0.0125568,-0.1213291,-0.0455509,-0.0297033,-0.020722,-0.0831234,-0.0338513,-0.0074853,-0.0050142,-0.007375,-0.0301408,-0.0378899,-0.1296623,-0.0841617,-0.0216885,-0.0304596,-0.083083,-0.0364988
-0.0019478,-0.0006853,-0.001723,-0.0015063,-0.0015902,-0.007692,0.0003854,-0.0058119,-0.0005011,-0.0023055,-0.0014792,-0.0020232,-0.0005506,-0.001951,-0.0009782,-0.0014959,-0.0097458,0.0025251,-0.0009706,-0.0011839,-0.0001565,-0.0007331,-0.0056835,-0.0040603,-0.0054192,-0.0469016,-0.0375707,-0.1437483,-0.0916267,-0.0456998,-0.030173,-0.0949549,-0.0414982,-0.005747,-0.0034698,-0.0055138,-0.0348335,-0.0265522,-0.2072479,-0.0904808,-0.0486267,-0.0253735,-0.0879105,-0.0329248
-0.0247631,-0.0152109,-0.0260977,-0.028764,-0.0210204,-0.0727922,-0.0448231,-0.0460485,-0.0228337,-0.0310188,-0.0224411,-0.0250385,-0.0154624,-0.0265497,-0.0253452,-0.020837,-0.0750448,-0.0587726,-0.0405701,-0.0208698,-0.0396125,-0.0238723,-0.007856,-0.0076632,-0.0082201,-0.0269145,-0.0364295,-0.1788391,-0.0920025,-0.0535643,-0.035941,-0.084676,-0.0331729,-0.0074065,-0.007111,-0.0075907,-0.0307358,-0.0292716,-0.2126321,-0.0819125,-0.059638,-0.03364,-0.0762483,-0.0303616
-0.0017914,-0.000558,-0.0017907,-0.0017789,-0.0016277,-0.007114,0.0003378,-0.0077074,-0.0008997,0.0011551,-0.0010241,-0.0020815,-0.0004851,-0.0020761,-0.0015006,-0.0015205,-0.009276,0.0044842,-0.0032788,-0.0016568,0.0040523,-0.0013669,-0.0052395,-0.0035254,-0.0052751,-0.0365448,-0.0365203,-0.1581718,-0.0966044,-0.0451519,-0.0382167,-0.0986758,-0.0379532,-0.0053101,-0.0030272,-0.0053213,-0.0261067,-0.0262861,-0.2396164,-0.1007347,-0.0279996,-0.0261278,-0.0996458,-0.0262967
-0.0161161,-0.0103082,-0.0160618,-0.0151323,-0.023674,-0.0661787,-0.044436,-0.0349118,-0.0200495,-0.051046,-0.0144496,-0.0154143,-0.0089298,-0.0153379,-0.0149507,-0.0161252,-0.0601908,-0.0482699,-0.0168885,-0.0148479,-0.0525653,-0.013072,-0.0089103,-0.0079488,-0.0085998,-0.0205441,-0.0198062,-0.1207498,-0.057144,-0.0331652,-0.0251623,-0.0673003,-0.0254307,-0.0075666,-0.0056038,-0.0072141,-0.0249421,-0.0283255,-0.1451789,-0.059303,-0.0148028,-0.0239248,-0.0667426,-0.0270573
-0.0017781,-0.0006185,-0.0017141,-0.0012692,-0.000298,-0.0077376,-0.0036995,-0.0057332,-0.0002659,-0.0009345,-0.002265,-0.0019038,-0.0004751,-0.0019661,-0.0015828,-0.0009693,-0.0088986,0.0005177,-0.0008278,-0.0014689,0.0026052,-0.0010998,-0.0056748,-0.0038963,-0.005512,-0.0393984,-0.0269989,-0.155736,-0.0993423,-0.0379045,-0.035494,-0.1024925,-0.0345044,-0.005445,-0.0032991,-0.0056311,-0.0243813,-0.0306758,-0.2118507,-0.0886927,-0.0389944,-0.0348045,-0.0971524,-0.0262506
-0.0276074,-0.0105605,-0.0306184,-0.0206124,-0.0248815,-0.0599884,-0.0491581,-0.0481883,-0.0216057,-0.0304529,-0.0208643,-0.0284722,-0.0113254,-0.0312075,-0.0198736,-0.0211236,-0.0707012,-0.050715,-0.0453792,-0.0220432,-0.0316505,-0.0211983,-0.0061106,-0.005727,-0.0056861,-0.0383116,-0.0365898,-0.1575096,-0.0872745,-0.0509393,-0.0284758,-0.0856126,-0.0224673,-0.0057145,-0.0053504,-0.0055159,-0.0270041,-0.0256348,-0.2245394,-0.0643234,-0.0510845,-0.0272287,-0.0897082,-0.0285056
-0.0244234,-0.010344,-0.0257919,-0.02727,-0.0143505,-0.0692635,-0.057633,-0.0324862,-0.0118196,-0.0552321,-0.0228448,-0.0240528,-0.0095831,-0.0248994,-0.0136427,-0.0118497,-0.0688395,-0.0612647,-0.0214646,-0.0126741,-0.0534966,-0.0152727,-0.0082115,-0.0063856,-0.0077768,-0.0128875,-0.0216571,-0.1253355,-0.0680424,-0.0303185,-0.0288885,-0.051989,-0.0242359,-0.0070513,-0.0054305,-0.006316,-0.0386315,-0.0285023,-0.1013899,-0.0747695,-0.0267934,-0.033123,-0.0641039,-0.0338952
